elem_label,vis_elem_label,x,y,sdv15,dist_from_notch_tip,component_id,ligament_spanning,crack_extension,mean_crack_direction_deg
29499,29499,0.00625,-0.00625,1.000871,0.707162,1,False,0.707162,0.0
28143,28143,0.09625,-0.069453,1.000723,0.698062,1,False,0.698062,0.0
29270,29270,0.01375,-0.009375,1.000714,0.704203,1,False,0.704203,0.0
29040,29040,0.01875,-0.014063,1.000677,0.704175,1,False,0.704175,0.0
28818,28818,0.04375,-0.021094,1.00053,0.692606,1,False,0.692606,0.0
29501,29501,0.01125,-0.00625,1.000486,0.70368,1,False,0.70368,0.0
29269,29269,0.01125,-0.009375,1.000439,0.705932,1,False,0.705932,0.0
29498,29498,0.00375,-0.00625,1.000107,0.70891,1,False,0.70891,0.0
28372,28372,0.08875,-0.047461,0.999868,0.684719,1,False,0.684719,0.0
29043,29043,0.02625,-0.014063,0.999583,0.69907,1,False,0.69907,0.0
29960,29960,-0.00125,-0.00125,0.999547,0.708875,1,False,0.708875,0.0
29042,29042,0.02375,-0.014063,0.999291,0.700767,1,False,0.700767,0.0
28817,28817,0.04125,-0.021094,0.999146,0.694255,1,False,0.694255,0.0
28142,28142,0.09375,-0.069453,0.999089,0.699511,1,False,0.699511,0.0
28594,28594,0.06375,-0.031641,0.998834,0.687718,1,False,0.687718,0.0
28816,28816,0.03875,-0.021094,0.998347,0.69591,1,False,0.69591,0.0
28815,28815,0.03625,-0.021094,0.997795,0.697569,1,False,0.697569,0.0
28150,28150,0.11375,-0.069453,0.997655,0.688089,1,False,0.688089,0.0
28593,28593,0.06125,-0.031641,0.996905,0.689306,1,False,0.689306,0.0
28590,28590,0.05375,-0.031641,0.996275,0.694104,1,False,0.694104,0.0
28592,28592,0.05875,-0.031641,0.995974,0.6909,1,False,0.6909,0.0
28591,28591,0.05625,-0.031641,0.995277,0.6925,1,False,0.6925,0.0
28149,28149,0.11125,-0.069453,0.99485,0.689495,1,False,0.689495,0.0
28371,28371,0.08625,-0.047461,0.994581,0.686223,1,False,0.686223,0.0
28151,28151,0.11625,-0.069453,0.994118,0.686688,1,False,0.686688,0.0
29731,29731,0.00625,-0.00375,0.994074,0.705374,1,False,0.705374,0.0
29268,29268,0.00875,-0.009375,0.993677,0.707665,1,False,0.707665,0.0
29502,29502,0.01375,-0.00625,0.993502,0.701946,1,False,0.701946,0.0
27919,27919,0.11625,-0.094249,0.993321,0.707386,1,False,0.707386,0.0
28367,28367,0.07625,-0.047461,0.99327,0.692299,1,False,0.692299,0.0
27920,27920,0.11875,-0.094249,0.99312,0.706033,1,False,0.706033,0.0
28144,28144,0.09875,-0.069453,0.992823,0.696619,1,False,0.696619,0.0
29273,29273,0.02125,-0.009375,0.992185,0.699045,1,False,0.699045,0.0
29039,29039,0.01625,-0.014063,0.991885,0.705885,1,False,0.705885,0.0
28812,28812,0.02875,-0.021094,0.991543,0.702578,1,False,0.702578,0.0
28587,28587,0.04625,-0.031641,0.991235,0.69895,1,False,0.69895,0.0
28370,28370,0.08375,-0.047461,0.991058,0.687734,1,False,0.687734,0.0
28364,28364,0.06875,-0.047461,0.990121,0.696915,1,False,0.696915,0.0
29046,29046,0.03375,-0.014063,0.989571,0.69401,1,False,0.69401,0.0
28369,28369,0.08125,-0.047461,0.989001,0.68925,1,False,0.68925,0.0
28368,28368,0.07875,-0.047461,0.988237,0.690771,1,False,0.690771,0.0
