event_index,previous_step,previous_frame,previous_global_frame,previous_step_time,previous_rp_u2,previous_rp_rf2,current_step,current_frame,current_global_frame,current_step_time,current_rp_u2,current_rp_rf2,odb_element,odb_integration_point,odb_value_index,source_storage_ip,mapped_physical_element,mapped_u1_element,mapped_u2_element,centroid_x,centroid_y,distance_to_notch_tip,distance_to_ligament_y0,previous_sdv15,current_sdv15,signed_change,decrease_magnitude,previous_sdv14,current_sdv14,previous_sdv16,current_sdv16,sdv16_signed_change,previous_abs_sdv14_minus_sdv15,current_abs_sdv14_minus_sdv15,tolerance_bin,spatial_region,response_region,inside_connected_crack_corridor,preliminary_interpretation
4381,Step-2,87,188,0.87058824300765991,0.0064799999818205833,0.75836431980133057,Step-2,88,189,0.88235294818878174,0.0065000001341104507,0.75780725479125977,72083,3,17514,4,4379,4379,38231,-0.24939453125,-0.28962890660000001,0.38220745120381777,0.28962890660000001,0.00021832271886523813,0.00021830065816175193,-2.2060703486204147e-08,2.2060703486204147e-08,0.00021833518985658884,0.00021831021877005696,4.0469465602654964e-05,4.0469465602654964e-05,0,1.2470991350710392e-08,9.5606083050370216e-09,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4382,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,95563,1,111432,1,27859,27859,61711,-0.20166015625,0.24012982510000003,0.31357479414221262,0.24012982510000003,0.00043639104114845395,0.00043636898044496775,-2.2060703486204147e-08,2.2060703486204147e-08,0.00043640061630867422,0.0004363802436273545,8.6996456957422197e-05,8.6996456957422197e-05,0,9.5751602202653885e-09,1.1263182386755943e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4383,Step-2,80,181,0.80000001192092896,0.0063599999994039536,0.76055580377578735,Step-2,81,182,0.81176471710205078,0.006380000151693821,0.76031827926635742,69897,3,8770,4,2193,2193,36045,-0.29712890624999999,-0.38862706819999998,0.48919994385429844,0.38862706819999998,0.00010670490155462176,0.00010668289178283885,-2.2009771782904863e-08,2.2009771782904863e-08,0.00010671679046936333,0.00010669322364265099,1.7961865523830056e-05,1.7961865523830056e-05,0,1.1888914741575718e-08,1.0331859812140465e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
4384,Step-2,80,181,0.80000001192092896,0.0063599999994039536,0.76055580377578735,Step-2,81,182,0.81176471710205078,0.006380000151693821,0.76031827926635742,98835,1,124520,1,31131,31131,64983,-0.29712890624999999,0.38862706749999998,0.48919994329820893,0.38862706749999998,0.00010670491610653698,0.00010668292088666931,-2.1995219867676497e-08,2.1995219867676497e-08,0.00010671679774532095,0.00010669323819456622,1.7961865523830056e-05,1.7961865523830056e-05,0,1.1881638783961535e-08,1.0317307896912098e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
4385,Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,70444,3,10958,4,2740,2740,36592,-0.27326171875000005,-0.36387752779999999,0.45505914140037212,0.36387752779999999,0.00020200245489832014,0.00020198055426590145,-2.1900632418692112e-08,2.1900632418692112e-08,0.00020201285951770842,0.00020199175924062729,3.6138870200375095e-05,3.6138870200375095e-05,0,1.0404619388282299e-08,1.1204974725842476e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4386,Step-2,64,165,0.64117646217346191,0.0060899998061358929,0.76143425703048706,Step-2,65,166,0.65294116735458374,0.0061099999584257603,0.76170200109481812,67712,3,30,4,8,8,33860,-0.32099609375000004,-0.4876252298,0.58379521832596548,0.4876252298,4.8139132559299469e-05,4.8117250116774812e-05,-2.1882442524656653e-08,2.1882442524656653e-08,4.8148307541850954e-05,4.8128553316928446e-05,7.2601919782755431e-06,7.2601919782755431e-06,0,9.1749825514853001e-09,1.1303200153633952e-08,le_odb_precision_tol,off_ligament,at_peak,false,retained_precision_effect
4387,Step-2,64,165,0.64117646217346191,0.0060899998061358929,0.76143425703048706,Step-2,65,166,0.65294116735458374,0.0061099999584257603,0.76170200109481812,101018,1,133252,1,33314,33314,67166,-0.32099609375000004,0.48762522944999998,0.58379521803362167,0.48762522944999998,4.8139132559299469e-05,4.8117250116774812e-05,-2.1882442524656653e-08,2.1882442524656653e-08,4.8148307541850954e-05,4.8128553316928446e-05,7.2601919782755431e-06,7.2601919782755431e-06,0,9.1749825514853001e-09,1.1303200153633952e-08,le_odb_precision_tol,off_ligament,at_peak,false,retained_precision_effect
4388,Step-2,67,168,0.67058825492858887,0.0061400001868605614,0.76163685321807861,Step-2,68,169,0.68235296010971069,0.0061599998734891415,0.76151233911514282,73176,3,21886,4,5472,5472,39324,-0.22552734375,-0.2401298258,0.32943120073494708,0.2401298258,0.00023471690656151623,0.00023469506413675845,-2.1842424757778645e-08,2.1842424757778645e-08,0.00023472605971619487,0.00023470658925361931,4.5483582653105259e-05,4.5483582653105259e-05,0,9.1531546786427498e-09,1.1525116860866547e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
4389,Step-2,67,168,0.67058825492858887,0.0061400001868605614,0.76163685321807861,Step-2,68,169,0.68235296010971069,0.0061599998734891415,0.76151233911514282,95562,1,111428,1,27858,27858,61710,-0.22552734375,0.24012982510000003,0.32943120022470135,0.24012982510000003,0.00023471690656151623,0.00023469506413675845,-2.1842424757778645e-08,2.1842424757778645e-08,0.00023472605971619487,0.00023470658925361931,4.5483582653105259e-05,4.5483582653105259e-05,0,9.1531546786427498e-09,1.1525116860866547e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
4390,Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,98290,1,122340,1,30586,30586,64438,-0.27326171875000005,0.36387752709999999,0.45505914084063337,0.36387752709999999,0.00020200370636302978,0.000201981863938272,-2.1842424757778645e-08,2.1842424757778645e-08,0.00020201409643050283,0.00020199305436108261,3.6138870200375095e-05,3.6138870200375095e-05,0,1.0390067473053932e-08,1.1190422810614109e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4391,Step-2,72,173,0.7235293984413147,0.0062299999408423901,0.76128971576690674,Step-2,73,174,0.73529410362243652,0.0062500000931322575,0.76123642921447754,71536,3,15326,4,3832,3832,37684,-0.27326171875000005,-0.31437844700000001,0.41654024400090794,0.31437844700000001,0.00014384875248651952,0.00014382698282133788,-2.176966518163681e-08,2.176966518163681e-08,0.00014385899703484029,0.0001438379695173353,2.5187073333654553e-05,2.5187073333654553e-05,0,1.0244548320770264e-08,1.0986695997416973e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
4392,Step-2,65,166,0.65294116735458374,0.0061099999584257603,0.76170200109481812,Step-2,66,167,0.66470587253570557,0.0061300001107156277,0.76167899370193481,72629,3,19698,4,4925,4925,38777,-0.24939453125,-0.26487936620000002,0.36381136713401485,0.26487936620000002,0.00017163144366350025,0.00017160967399831861,-2.176966518163681e-08,2.176966518163681e-08,0.00017164117889478803,0.00017162086442112923,3.1314273655880243e-05,3.1314273655880243e-05,0,9.7352312877774239e-09,1.1190422810614109e-08,le_odb_precision_tol,off_ligament,at_peak,false,retained_precision_effect
4393,Step-2,65,166,0.65294116735458374,0.0061099999584257603,0.76170200109481812,Step-2,66,167,0.66470587253570557,0.0061300001107156277,0.76167899370193481,96107,1,113608,1,28403,28403,62255,-0.24939453125,0.26487936550000002,0.36381136662436731,0.26487936550000002,0.00017163144366350025,0.00017160967399831861,-2.176966518163681e-08,2.176966518163681e-08,0.00017164117889478803,0.00017162086442112923,3.1314273655880243e-05,3.1314273655880243e-05,0,9.7352312877774239e-09,1.1190422810614109e-08,le_odb_precision_tol,off_ligament,at_peak,false,retained_precision_effect
4394,Step-2,72,173,0.7235293984413147,0.0062299999408423901,0.76128971576690674,Step-2,73,174,0.73529410362243652,0.0062500000931322575,0.76123642921447754,97198,1,117972,1,29494,29494,63346,-0.27326171875000005,0.3143784463,0.41654024347259189,0.3143784463,0.00014384875248651952,0.00014382698282133788,-2.176966518163681e-08,2.176966518163681e-08,0.00014385899703484029,0.0001438379695173353,2.5187073333654553e-05,2.5187073333654553e-05,0,1.0244548320770264e-08,1.0986695997416973e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
4395,Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,71537,3,15330,4,3833,3833,37685,-0.24939453125,-0.31437844700000001,0.40128722899631264,0.31437844700000001,0.00027087851776741445,0.00027085680630989373,-2.1711457520723343e-08,2.1711457520723343e-08,0.00027088876231573522,0.00027086774935014546,5.0222668505739421e-05,5.0222668505739421e-05,0,1.0244548320770264e-08,1.0943040251731873e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4396,Step-2,68,169,0.68235296010971069,0.0061599998734891415,0.76151233911514282,Step-2,69,170,0.69411766529083252,0.0061800000257790089,0.76143038272857666,77005,3,37202,4,9301,9301,43153,-0.060714843749999997,-0.066757813200000002,0.090238006819925984,0.066757813200000002,0.0035000033676624298,0.00349998171441257,-2.1653249859809875e-08,2.1653249859809875e-08,0.00350000592879951,0.0034999949857592583,0.00087133276974782348,0.00087133276974782348,0,2.5611370801925659e-09,1.3271346688270569e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
4397,Step-2,68,169,0.68235296010971069,0.0061599998734891415,0.76151233911514282,Step-2,69,170,0.69411766529083252,0.0061800000257790089,0.76143038272857666,91747,1,96168,1,24043,24043,57895,-0.060714843749999997,0.066757812499999999,0.090238006302068033,0.066757812499999999,0.0035000033676624298,0.00349998171441257,-2.1653249859809875e-08,2.1653249859809875e-08,0.00350000592879951,0.0034999949857592583,0.00087133276974782348,0.00087133276974782348,0,2.5611370801925659e-09,1.3271346688270569e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
4398,Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,97199,1,117976,1,29495,29495,63347,-0.24939453125,0.3143784463,0.40128722844791509,0.3143784463,0.000270879827439785,0.00027085817418992519,-2.1653249859809875e-08,2.1653249859809875e-08,0.00027089004288427532,0.00027086908812634647,5.0222668505739421e-05,5.0222668505739421e-05,0,1.021544449031353e-08,1.0913936421275139e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4399,Step-2,62,163,0.62352943420410156,0.0060600000433623791,0.76037156581878662,Step-2,63,164,0.63529413938522339,0.0060800001956522465,0.76117926836013794,76457,1,35008,1,8753,8753,42605,-0.10619140625,-0.091632583399999995,0.14026098923760125,0.091632583399999995,0.0012123369378969073,0.0012123154010623693,-2.1536834537982941e-08,2.1536834537982941e-08,0.0012123463675379753,0.0012123268097639084,0.00018934116815216839,0.00018934116815216839,0,9.42964106798172e-09,1.1408701539039612e-08,le_odb_precision_tol,off_ligament,before_peak,false,retained_precision_effect
4400,Step-2,88,189,0.88235294818878174,0.0065000001341104507,0.75780725479125977,Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,68805,3,4402,4,1101,1101,34953,-0.29712890624999999,-0.43812614900000002,0.52937709561983459,0.43812614900000002,0.00013016033335588872,0.00013013884017709643,-2.149317879229784e-08,2.149317879229784e-08,0.00013016877346672118,0.00013014994328841567,2.2218313461053185e-05,2.2218313461053185e-05,0,8.440110832452774e-09,1.1103111319243908e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4401,Step-2,78,179,0.78235292434692383,0.0063299997709691525,0.76082175970077515,Step-2,79,180,0.79411762952804565,0.0063499999232590199,0.7606428861618042,75911,3,32826,4,8207,8207,42059,-0.10619140625,-0.11638212380000001,0.15754813074597573,0.11638212380000001,0.0014731270493939519,0.0014731056289747357,-2.1420419216156006e-08,2.1420419216156006e-08,0.0014731353148818016,0.0014731169212609529,0.0003443848981987685,0.0003443848981987685,0,8.2654878497123718e-09,1.1292286217212677e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
4402,Step-2,64,165,0.64117646217346191,0.0060899998061358929,0.76143425703048706,Step-2,65,166,0.65294116735458374,0.0061099999584257603,0.76170200109481812,76457,2,35009,2,8753,8753,42605,-0.10619140625,-0.091632583399999995,0.14026098923760125,0.091632583399999995,0.0020034725312143564,0.0020034511107951403,-2.1420419216156006e-08,2.1420419216156006e-08,0.0020034811459481716,0.0020034622866660357,0.00022231013281270862,0.00022231013281270862,0,8.6147338151931763e-09,1.1175870895385742e-08,le_odb_precision_tol,off_ligament,at_peak,false,retained_precision_effect
4403,Step-2,78,179,0.78235292434692383,0.0063299997709691525,0.76082175970077515,Step-2,79,180,0.79411762952804565,0.0063499999232590199,0.7606428861618042,76460,3,35022,4,8756,8756,42608,-0.046476562499999999,-0.091632583399999995,0.10274532204618544,0.091632583399999995,0.008862985298037529,0.0088629638776183128,-2.1420419216156006e-08,2.1420419216156006e-08,0.0088629964739084244,0.008862973190844059,0.001877780188806355,0.001877780188806355,0,1.1175870895385742e-08,9.3132257461547852e-09,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
4404,Step-2,87,188,0.87058824300765991,0.0064799999818205833,0.75836431980133057,Step-2,88,189,0.88235294818878174,0.0065000001341104507,0.75780725479125977,76460,3,35022,4,8756,8756,42608,-0.046476562499999999,-0.091632583399999995,0.10274532204618544,0.091632583399999995,0.008862840011715889,0.0088628185912966728,-2.1420419216156006e-08,2.1420419216156006e-08,0.0088628493249416351,0.0088628297671675682,0.001877780188806355,0.001877780188806355,0,9.3132257461547852e-09,1.1175870895385742e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4405,Step-2,62,163,0.62352943420410156,0.0060600000433623791,0.76037156581878662,Step-2,63,164,0.63529413938522339,0.0060800001956522465,0.76117926836013794,92291,3,98346,4,24587,24587,58439,-0.10619140625,0.091632582700000006,0.14026098878029086,0.091632582700000006,0.0012123368214815855,0.0012123154010623693,-2.1420419216156006e-08,2.1420419216156006e-08,0.0012123463675379753,0.0012123268097639084,0.00018934116815216839,0.00018934116815216839,0,9.5460563898086548e-09,1.1408701539039612e-08,le_odb_precision_tol,off_ligament,before_peak,false,retained_precision_effect
4406,Step-2,64,165,0.64117646217346191,0.0060899998061358929,0.76143425703048706,Step-2,65,166,0.65294116735458374,0.0061099999584257603,0.76170200109481812,92291,4,98347,3,24587,24587,58439,-0.10619140625,0.091632582700000006,0.14026098878029086,0.091632582700000006,0.0020034725312143564,0.0020034511107951403,-2.1420419216156006e-08,2.1420419216156006e-08,0.0020034811459481716,0.0020034622866660357,0.00022231013281270862,0.00022231013281270862,0,8.6147338151931763e-09,1.1175870895385742e-08,le_odb_precision_tol,off_ligament,at_peak,false,retained_precision_effect
4407,Step-2,85,186,0.85294115543365479,0.0064500002190470695,0.75907933712005615,Step-2,86,187,0.86470586061477661,0.0064699999056756496,0.75860565900802612,92294,1,98356,1,24590,24590,58442,-0.046476562499999999,0.091632582700000006,0.10274532142189613,0.091632582700000006,0.008862864226102829,0.0088628428056836128,-2.1420419216156006e-08,2.1420419216156006e-08,0.0088628744706511497,0.0088628530502319336,0.001877780188806355,0.001877780188806355,0,1.0244548320770264e-08,1.0244548320770264e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4408,Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,92295,1,98360,1,24591,24591,58443,-0.036984375,0.091632582700000006,0.098814848107017628,0.091632582700000006,0.012248700484633446,0.01224867906421423,-2.1420419216156006e-08,2.1420419216156006e-08,0.012248711660504341,0.012248690240085125,0.0024896697141230106,0.0024896697141230106,0,1.1175870895385742e-08,1.1175870895385742e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4409,Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,92295,1,98360,1,24591,24591,58443,-0.036984375,0.091632582700000006,0.098814848107017628,0.091632582700000006,0.012248667888343334,0.012248646467924118,-2.1420419216156006e-08,2.1420419216156006e-08,0.01224867906421423,0.012248657643795013,0.0024896697141230106,0.0024896697141230106,0,1.1175870895385742e-08,1.1175870895385742e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
4410,Step-2,78,179,0.78235292434692383,0.0063299997709691525,0.76082175970077515,Step-2,79,180,0.79411762952804565,0.0063499999232590199,0.7606428861618042,92837,1,100528,1,25133,25133,58985,-0.10619140625,0.1163821231,0.15754813022887987,0.1163821231,0.0014731270493939519,0.0014731056289747357,-2.1420419216156006e-08,2.1420419216156006e-08,0.0014731353148818016,0.0014731169212609529,0.0003443848981987685,0.0003443848981987685,0,8.2654878497123718e-09,1.1292286217212677e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
