node,x,y,F1_phase_residual,F1_phase_residual_abs
4125,-0.07500000000000001,0.125,8.482754012876906e-09,8.482754012876906e-09
4126,-0.0625,0.125,2.6016994634967316e-08,2.6016994634967316e-08
4127,-0.04999999999999999,0.125,2.036906871314356e-08,2.036906871314356e-08
4128,-0.03749999999999998,0.125,2.3515694348628043e-08,2.3515694348628043e-08
4129,-0.025000000000000022,0.125,-5.453010135896984e-08,5.453010135896984e-08
4130,-0.012500000000000011,0.125,7.582976389264404e-08,7.582976389264404e-08
4131,0.0,0.125,-5.247296885264066e-08,5.247296885264066e-08
4132,0.012499999999999956,0.125,-1.0272795168380735e-08,1.0272795168380735e-08
4133,0.025000000000000022,0.125,2.0292183098803875e-10,2.0292183098803875e-10
4134,0.03749999999999998,0.125,2.816587579389731e-09,2.816587579389731e-09
4135,0.050000000000000044,0.125,-6.851271316083221e-09,6.851271316083221e-09
4136,0.0625,0.125,-7.616379162217836e-10,7.616379162217836e-10
4137,0.07499999999999996,0.125,1.1449271367010389e-08,1.1449271367010389e-08
4138,0.08750000000000002,0.125,2.549234264980308e-08,2.549234264980308e-08
4139,0.09999999999999998,0.125,1.0019147792146022e-08,1.0019147792146022e-08
4140,0.11250000000000004,0.125,-6.361588036214317e-09,6.361588036214317e-09
4141,0.125,0.125,-7.513234964121835e-09,7.513234964121835e-09
4142,0.13749999999999996,0.125,-8.6295322479899e-11,8.6295322479899e-11
4143,0.15000000000000002,0.125,4.867615496836905e-09,4.867615496836905e-09
4144,0.16249999999999998,0.125,9.390775223930574e-09,9.390775223930574e-09
4145,0.17500000000000004,0.125,6.06527653789357e-09,6.06527653789357e-09
4146,0.1875,0.125,-5.387178367358954e-09,5.387178367358954e-09
4147,0.19999999999999996,0.125,4.7422036680735224e-09,4.7422036680735224e-09
4148,0.21250000000000002,0.125,3.574435316629835e-09,3.574435316629835e-09
4149,0.22499999999999998,0.125,5.120105030099399e-09,5.120105030099399e-09
4150,0.23750000000000004,0.125,3.847663681505095e-09,3.847663681505095e-09
4151,0.25,0.125,-5.18023735629722e-09,5.18023735629722e-09
4152,0.26249999999999996,0.125,1.9901482677166185e-09,1.9901482677166185e-09
4153,0.275,0.125,-3.498278330666924e-09,3.498278330666924e-09
4154,0.2875,0.125,8.65520354881173e-09,8.65520354881173e-09
4155,0.30000000000000004,0.125,5.058486809645977e-09,5.058486809645977e-09
4156,0.3125,0.125,2.9693441284159342e-09,2.9693441284159342e-09
4157,0.32499999999999996,0.125,-2.2636306567122197e-09,2.2636306567122197e-09
4158,0.3375,0.125,-3.226173795954799e-09,3.226173795954799e-09
4159,0.35,0.125,-6.1360232370944334e-09,6.1360232370944334e-09
4160,0.36250000000000004,0.125,6.140576274382733e-09,6.140576274382733e-09
4161,0.375,0.125,-2.94533647551093e-09,2.94533647551093e-09
4162,0.38749999999999996,0.125,-1.575091963758722e-10,1.575091963758722e-10
4163,0.4,0.125,9.614086743024052e-10,9.614086743024052e-10
4164,0.4125,0.125,-1.704490221479386e-09,1.704490221479386e-09
4165,0.42500000000000004,0.125,-2.399038817689444e-09,2.399038817689444e-09
4166,0.4375,0.125,-7.121535603893851e-09,7.121535603893851e-09
4167,0.44999999999999996,0.125,7.205597125417282e-09,7.205597125417282e-09
4168,0.4625,0.125,1.2949744370508612e-08,1.2949744370508612e-08
4169,0.475,0.125,1.905663852250223e-08,1.905663852250223e-08
4170,0.48750000000000004,0.125,1.9819535703914954e-08,1.9819535703914954e-08
4171,0.5,0.125,3.777279552148915e-09,3.777279552148915e-09
4172,-0.5,0.13749999999999996,-1.7055042337349028e-12,1.7055042337349028e-12
4173,-0.4875,0.13749999999999996,5.054139315474215e-10,5.054139315474215e-10
4174,-0.475,0.13749999999999996,5.20320610533835e-10,5.20320610533835e-10
4175,-0.4625,0.13749999999999996,4.5565889776475214e-10,4.5565889776475214e-10
4176,-0.45,0.13749999999999996,3.734603685645333e-10,3.734603685645333e-10
4177,-0.4375,0.13749999999999996,9.853162742907877e-11,9.853162742907877e-11
4178,-0.425,0.13749999999999996,1.3966634564671247e-10,1.3966634564671247e-10
4179,-0.4125,0.13749999999999996,1.794163955687511e-10,1.794163955687511e-10
4180,-0.4,0.13749999999999996,-1.2094577761485934e-10,1.2094577761485934e-10
4181,-0.3875,0.13749999999999996,1.0381021201931551e-11,1.0381021201931551e-11
4182,-0.375,0.13749999999999996,4.077800427077205e-11,4.077800427077205e-11
4183,-0.3625,0.13749999999999996,-1.0508807985188912e-10,1.0508807985188912e-10
4184,-0.35,0.13749999999999996,-1.5079796802670318e-10,1.5079796802670318e-10
4185,-0.3375,0.13749999999999996,9.615241287239787e-11,9.615241287239787e-11
4186,-0.325,0.13749999999999996,-2.2960224817613536e-10,2.2960224817613536e-10
4187,-0.3125,0.13749999999999996,-3.955805202429307e-10,3.955805202429307e-10
4188,-0.3,0.13749999999999996,4.78479716621748e-10,4.78479716621748e-10
4189,-0.2875,0.13749999999999996,1.517455594770016e-10,1.517455594770016e-10
4190,-0.275,0.13749999999999996,-4.177082935099921e-10,4.177082935099921e-10
4191,-0.2625,0.13749999999999996,3.522741138954897e-10,3.522741138954897e-10
4192,-0.25,0.13749999999999996,2.391660106931845e-10,2.391660106931845e-10
4193,-0.2375,0.13749999999999996,2.276585518917057e-10,2.276585518917057e-10
4194,-0.22499999999999998,0.13749999999999996,-5.131699326405523e-10,5.131699326405523e-10
4195,-0.21250000000000002,0.13749999999999996,-8.780779621786254e-10,8.780779621786254e-10
4196,-0.2,0.13749999999999996,-3.614034655704783e-09,3.614034655704783e-09
4197,-0.1875,0.13749999999999996,5.098292747576097e-09,5.098292747576097e-09
4198,-0.175,0.13749999999999996,-8.986923766383967e-09,8.986923766383967e-09
4199,-0.16249999999999998,0.13749999999999996,1.1694153220697718e-08,1.1694153220697718e-08
4200,-0.15000000000000002,0.13749999999999996,-1.753009413884191e-08,1.753009413884191e-08
4201,-0.1375,0.13749999999999996,2.2525168699193605e-08,2.2525168699193605e-08
4202,-0.125,0.13749999999999996,-2.7594134779846636e-08,2.7594134779846636e-08
4203,-0.11249999999999999,0.13749999999999996,2.153430210474741e-08,2.153430210474741e-08
4204,-0.09999999999999998,0.13749999999999996,-2.638858118245012e-08,2.638858118245012e-08
4205,-0.08750000000000002,0.13749999999999996,1.9263655983185684e-08,1.9263655983185684e-08
4206,-0.07500000000000001,0.13749999999999996,-3.794596267617923e-08,3.794596267617923e-08
4207,-0.0625,0.13749999999999996,-1.0009280872279034e-08,1.0009280872279034e-08
4208,-0.04999999999999999,0.13749999999999996,-4.473119955219413e-08,4.473119955219413e-08
4209,-0.03749999999999998,0.13749999999999996,1.211947712630437e-07,1.211947712630437e-07
4210,-0.025000000000000022,0.13749999999999996,-7.346950837241771e-08,7.346950837241771e-08
4211,-0.012500000000000011,0.13749999999999996,6.910213071148131e-08,6.910213071148131e-08
4212,0.0,0.13749999999999996,-9.945113384322081e-08,9.945113384322081e-08
4213,0.012499999999999956,0.13749999999999996,-7.692577200916154e-09,7.692577200916154e-09
4214,0.025000000000000022,0.13749999999999996,5.3013856170049965e-09,5.3013856170049965e-09
4215,0.03749999999999998,0.13749999999999996,1.6362652840695275e-08,1.6362652840695275e-08
4216,0.050000000000000044,0.13749999999999996,-9.674828654460475e-09,9.674828654460475e-09
4217,0.0625,0.13749999999999996,2.6922608644820924e-08,2.6922608644820924e-08
4218,0.07499999999999996,0.13749999999999996,-1.832471402356443e-08,1.832471402356443e-08
4219,0.08750000000000002,0.13749999999999996,3.5192760426415843e-09,3.5192760426415843e-09
4220,0.09999999999999998,0.13749999999999996,-2.2814562094817843e-08,2.2814562094817843e-08
4221,0.11250000000000004,0.13749999999999996,1.890501820268329e-08,1.890501820268329e-08
4222,0.125,0.13749999999999996,5.275468155728132e-09,5.275468155728132e-09
4223,0.13749999999999996,0.13749999999999996,-1.6389231495382423e-09,1.6389231495382423e-09
4224,0.15000000000000002,0.13749999999999996,-4.019648459138565e-09,4.019648459138565e-09
4225,0.16249999999999998,0.13749999999999996,-1.2097932796033314e-08,1.2097932796033314e-08
4226,0.17500000000000004,0.13749999999999996,-9.299415200478705e-10,9.299415200478705e-10
4227,0.1875,0.13749999999999996,-2.905645372055425e-10,2.905645372055425e-10
4228,0.19999999999999996,0.13749999999999996,-6.878207876570997e-09,6.878207876570997e-09
4229,0.21250000000000002,0.13749999999999996,-3.3019066863385915e-09,3.3019066863385915e-09
4230,0.22499999999999998,0.13749999999999996,-1.6580967660860752e-09,1.6580967660860752e-09
4231,0.23750000000000004,0.13749999999999996,-5.234373885871764e-09,5.234373885871764e-09
4232,0.25,0.13749999999999996,1.842920340185598e-08,1.842920340185598e-08
4233,0.26249999999999996,0.13749999999999996,1.156949834182696e-11,1.156949834182696e-11
4234,0.275,0.13749999999999996,-3.879371482270659e-09,3.879371482270659e-09
4235,0.2875,0.13749999999999996,-9.704608284066449e-09,9.704608284066449e-09
4236,0.30000000000000004,0.13749999999999996,3.605511170473818e-09,3.605511170473818e-09
4237,0.3125,0.13749999999999996,2.5230496931459783e-09,2.5230496931459783e-09
4238,0.32499999999999996,0.13749999999999996,3.5710444200158744e-09,3.5710444200158744e-09
4239,0.3375,0.13749999999999996,3.985938141316166e-09,3.985938141316166e-09
4240,0.35,0.13749999999999996,-1.0586250307140342e-09,1.0586250307140342e-09
4241,0.36250000000000004,0.13749999999999996,-3.6437004951698607e-09,3.6437004951698607e-09
4242,0.375,0.13749999999999996,2.409230156638567e-09,2.409230156638567e-09
4243,0.38749999999999996,0.13749999999999996,-6.365571616068815e-10,6.365571616068815e-10
4244,0.4,0.13749999999999996,5.686174516129087e-10,5.686174516129087e-10
4245,0.4125,0.13749999999999996,-2.702049303634887e-09,2.702049303634887e-09
4246,0.42500000000000004,0.13749999999999996,8.765305927252277e-09,8.765305927252277e-09
4247,0.4375,0.13749999999999996,-5.575692996092967e-10,5.575692996092967e-10
4248,0.44999999999999996,0.13749999999999996,-1.9244081425694823e-08,1.9244081425694823e-08
4249,0.4625,0.13749999999999996,-8.742282218921901e-09,8.742282218921901e-09
4250,0.475,0.13749999999999996,-4.306476087541026e-09,4.306476087541026e-09
4251,0.48750000000000004,0.13749999999999996,-3.604584732184069e-09,3.604584732184069e-09
4252,0.5,0.13749999999999996,-4.652542780346398e-10,4.652542780346398e-10
4253,-0.5,0.15000000000000002,2.5401121176972154e-10,2.5401121176972154e-10
4254,-0.4875,0.15000000000000002,-2.5787831689431183e-10,2.5787831689431183e-10
4255,-0.475,0.15000000000000002,-3.363545475942415e-10,3.363545475942415e-10
4256,-0.4625,0.15000000000000002,-2.3109272265360576e-10,2.3109272265360576e-10
4257,-0.45,0.15000000000000002,-1.4773752921693899e-10,1.4773752921693899e-10
4258,-0.4375,0.15000000000000002,-5.949653037804228e-10,5.949653037804228e-10
4259,-0.425,0.15000000000000002,-3.6058947524248064e-10,3.6058947524248064e-10
4260,-0.4125,0.15000000000000002,-1.8046589833647975e-10,1.8046589833647975e-10
4261,-0.4,0.15000000000000002,-3.8966715766383823e-10,3.8966715766383823e-10
4262,-0.3875,0.15000000000000002,-1.4081609370656762e-10,1.4081609370656762e-10
4263,-0.375,0.15000000000000002,1.1076387804094798e-10,1.1076387804094798e-10
4264,-0.3625,0.15000000000000002,1.0161925624211295e-10,1.0161925624211295e-10
4265,-0.35,0.15000000000000002,9.381701598086111e-11,9.381701598086111e-11
4266,-0.3375,0.15000000000000002,3.3791793783743636e-10,3.3791793783743636e-10
4267,-0.325,0.15000000000000002,-1.3008210650849575e-10,1.3008210650849575e-10
4268,-0.3125,0.15000000000000002,-3.864964958809871e-10,3.864964958809871e-10
4269,-0.3,0.15000000000000002,5.907975775695241e-10,5.907975775695241e-10
4270,-0.2875,0.15000000000000002,-7.32169886484718e-11,7.32169886484718e-11
4271,-0.275,0.15000000000000002,-4.2825063719057556e-11,4.2825063719057556e-11
4272,-0.2625,0.15000000000000002,2.2490443556957943e-10,2.2490443556957943e-10
4273,-0.25,0.15000000000000002,2.076669324224684e-11,2.076669324224684e-11
4274,-0.2375,0.15000000000000002,-3.361352877415726e-10,3.361352877415726e-10
4275,-0.22499999999999998,0.15000000000000002,3.6222428115081684e-10,3.6222428115081684e-10
4276,-0.21250000000000002,0.15000000000000002,2.2055106797743975e-09,2.2055106797743975e-09
4277,-0.2,0.15000000000000002,-1.24388539283854e-09,1.24388539283854e-09
4278,-0.1875,0.15000000000000002,5.546300700204234e-09,5.546300700204234e-09
4279,-0.175,0.15000000000000002,-4.233392159146829e-09,4.233392159146829e-09
4280,-0.16249999999999998,0.15000000000000002,9.687605094146975e-09,9.687605094146975e-09
4281,-0.15000000000000002,0.15000000000000002,-8.580255693262068e-09,8.580255693262068e-09
4282,-0.1375,0.15000000000000002,1.25921596628463e-08,1.25921596628463e-08
4283,-0.125,0.15000000000000002,-1.1259996591464907e-08,1.1259996591464907e-08
4284,-0.11249999999999999,0.15000000000000002,2.4706845783233014e-08,2.4706845783233014e-08
4285,-0.09999999999999998,0.15000000000000002,-4.984633450603648e-08,4.984633450603648e-08
4286,-0.08750000000000002,0.15000000000000002,6.453748540906955e-08,6.453748540906955e-08
4287,-0.07500000000000001,0.15000000000000002,-4.9670770310331294e-08,4.9670770310331294e-08
4288,-0.0625,0.15000000000000002,4.237930283702861e-08,4.237930283702861e-08
4289,-0.04999999999999999,0.15000000000000002,-4.0998397284545365e-08,4.0998397284545365e-08
4290,-0.03749999999999998,0.15000000000000002,3.620403522720068e-08,3.620403522720068e-08
4291,-0.025000000000000022,0.15000000000000002,-3.180191679682807e-08,3.180191679682807e-08
4292,-0.012500000000000011,0.15000000000000002,5.98193775420355e-08,5.98193775420355e-08
4293,0.0,0.15000000000000002,1.3568730063454511e-08,1.3568730063454511e-08
4294,0.012499999999999956,0.15000000000000002,1.100679581751466e-08,1.100679581751466e-08
4295,0.025000000000000022,0.15000000000000002,3.2674757766279816e-08,3.2674757766279816e-08
4296,0.03749999999999998,0.15000000000000002,5.404040946435889e-08,5.404040946435889e-08
4297,0.050000000000000044,0.15000000000000002,-3.2819014682434046e-08,3.2819014682434046e-08
4298,0.0625,0.15000000000000002,1.25182250608717e-08,1.25182250608717e-08
4299,0.07499999999999996,0.15000000000000002,8.338709986459597e-09,8.338709986459597e-09
4300,0.08750000000000002,0.15000000000000002,1.3582187365409748e-08,1.3582187365409748e-08
4301,0.09999999999999998,0.15000000000000002,-3.1968229654930555e-09,3.1968229654930555e-09
4302,0.11250000000000004,0.15000000000000002,-4.044149303289897e-10,4.044149303289897e-10
4303,0.125,0.15000000000000002,-1.8943100629234011e-10,1.8943100629234011e-10
4304,0.13749999999999996,0.15000000000000002,-8.084750870701944e-09,8.084750870701944e-09
4305,0.15000000000000002,0.15000000000000002,-3.5224740820372752e-09,3.5224740820372752e-09
4306,0.16249999999999998,0.15000000000000002,7.3614478412911135e-09,7.3614478412911135e-09
4307,0.17500000000000004,0.15000000000000002,5.09656375571063e-09,5.09656375571063e-09
4308,0.1875,0.15000000000000002,1.894600728232631e-09,1.894600728232631e-09
4309,0.19999999999999996,0.15000000000000002,2.1839496422087097e-09,2.1839496422087097e-09
4310,0.21250000000000002,0.15000000000000002,1.4860075091698682e-09,1.4860075091698682e-09
4311,0.22499999999999998,0.15000000000000002,4.682324284325097e-10,4.682324284325097e-10
4312,0.23750000000000004,0.15000000000000002,-7.401467662913755e-09,7.401467662913755e-09
4313,0.25,0.15000000000000002,-4.653304771964022e-09,4.653304771964022e-09
4314,0.26249999999999996,0.15000000000000002,-3.176406567498735e-09,3.176406567498735e-09
4315,0.275,0.15000000000000002,-3.9161345265686575e-09,3.9161345265686575e-09
4316,0.2875,0.15000000000000002,-2.126283729722196e-09,2.126283729722196e-09
4317,0.30000000000000004,0.15000000000000002,1.3715546452216943e-09,1.3715546452216943e-09
4318,0.3125,0.15000000000000002,-4.898387474137352e-09,4.898387474137352e-09
4319,0.32499999999999996,0.15000000000000002,-1.009876530300565e-08,1.009876530300565e-08
4320,0.3375,0.15000000000000002,7.677415560453569e-09,7.677415560453569e-09
4321,0.35,0.15000000000000002,-2.524228372804753e-10,2.524228372804753e-10
4322,0.36250000000000004,0.15000000000000002,-8.634251273134025e-10,8.634251273134025e-10
4323,0.375,0.15000000000000002,6.996751351283047e-10,6.996751351283047e-10
4324,0.38749999999999996,0.15000000000000002,3.054913622341504e-09,3.054913622341504e-09
4325,0.4,0.15000000000000002,1.6454157266816687e-09,1.6454157266816687e-09
4326,0.4125,0.15000000000000002,-2.5884028056025604e-09,2.5884028056025604e-09
4327,0.42500000000000004,0.15000000000000002,-8.646272568665266e-09,8.646272568665266e-09
4328,0.4375,0.15000000000000002,4.408348486345781e-09,4.408348486345781e-09
4329,0.44999999999999996,0.15000000000000002,1.8210770411057803e-08,1.8210770411057803e-08
4330,0.4625,0.15000000000000002,5.4233258815223415e-09,5.4233258815223415e-09
4331,0.475,0.15000000000000002,-3.0587564581167214e-08,3.0587564581167214e-08
4332,0.48750000000000004,0.15000000000000002,-2.6384302202629633e-09,2.6384302202629633e-09
4333,0.5,0.15000000000000002,-3.885354447965883e-12,3.885354447965883e-12
4334,-0.5,0.16249999999999998,4.35940086144983e-11,4.35940086144983e-11
4335,-0.4875,0.16249999999999998,-2.1693328515962711e-10,2.1693328515962711e-10
4336,-0.475,0.16249999999999998,-6.739258109313642e-11,6.739258109313642e-11
4337,-0.4625,0.16249999999999998,-1.6145647575116192e-09,1.6145647575116192e-09
4338,-0.45,0.16249999999999998,-7.446686069925219e-13,7.446686069925219e-13
4339,-0.4375,0.16249999999999998,-3.282530901142757e-10,3.282530901142757e-10
4340,-0.425,0.16249999999999998,3.907746795762168e-10,3.907746795762168e-10
4341,-0.4125,0.16249999999999998,-3.009305278522482e-11,3.009305278522482e-11
4342,-0.4,0.16249999999999998,-2.4123535085799847e-10,2.4123535085799847e-10
4343,-0.3875,0.16249999999999998,-3.2267982796671226e-11,3.2267982796671226e-11
4344,-0.375,0.16249999999999998,4.3174596246588345e-11,4.3174596246588345e-11
4345,-0.3625,0.16249999999999998,-2.0783565964728626e-10,2.0783565964728626e-10
4346,-0.35,0.16249999999999998,2.960222744890911e-11,2.960222744890911e-11
