element,integration_point,odb_integration_point,uel_integration_point,left,right,sdv15_delta,sdv16_delta 
2582,3,4,3,F1_equilibrated,F3_release_last,1.6520038740487012e-05,1.03025366319464e-06
2582,4,3,4,F1_equilibrated,F3_release_last,2.0110199269990248e-05,7.229327396241893e-09
2583,1,1,1,F1_equilibrated,F3_release_last,3.134551152268424e-06,0.0
2583,2,2,2,F1_equilibrated,F3_release_last,1.52066844754074e-06,2.780594881856327e-07
2583,3,4,3,F1_equilibrated,F3_release_last,1.111002162739785e-05,5.292242377714913e-07
2583,4,3,4,F1_equilibrated,F3_release_last,1.4108448409417732e-05,0.0
2584,1,1,1,F1_equilibrated,F3_release_last,1.0647530546104792e-08,0.0
2584,2,2,2,F1_equilibrated,F3_release_last,-2.5009236304472643e-06,0.0
2584,3,4,3,F1_equilibrated,F3_release_last,2.733018328330555e-06,0.0
2584,4,3,4,F1_equilibrated,F3_release_last,8.061984323613858e-06,0.0
2585,1,1,1,F1_equilibrated,F3_release_last,-5.718313290629755e-06,0.0
2585,2,2,2,F1_equilibrated,F3_release_last,-1.1996814149001564e-05,0.0
2585,3,4,3,F1_equilibrated,F3_release_last,-4.5194011115888105e-06,0.0
2585,4,3,4,F1_equilibrated,F3_release_last,-6.381537386966895e-07,0.0
2586,1,1,1,F1_equilibrated,F3_release_last,-7.826093398328326e-06,0.0
2586,2,2,2,F1_equilibrated,F3_release_last,9.847028455064628e-06,0.0
2586,3,4,3,F1_equilibrated,F3_release_last,6.216349833399563e-06,0.0
2586,4,3,4,F1_equilibrated,F3_release_last,-2.6827424149293778e-06,0.0
2587,1,1,1,F1_equilibrated,F3_release_last,3.0046175153807084e-06,4.603955429070444e-08
2587,2,2,2,F1_equilibrated,F3_release_last,-3.336231867149392e-05,0.0
2587,3,4,3,F1_equilibrated,F3_release_last,-1.582246644481883e-05,0.0
2587,4,3,4,F1_equilibrated,F3_release_last,2.6955713908228813e-06,1.1668072000482896e-07
2588,1,1,1,F1_equilibrated,F3_release_last,-2.4045874609855016e-05,0.0
2588,2,2,2,F1_equilibrated,F3_release_last,3.7774060099290366e-05,0.0
2588,3,4,3,F1_equilibrated,F3_release_last,3.2939736086739336e-05,5.420349250359155e-07
2588,4,3,4,F1_equilibrated,F3_release_last,-7.718566938794125e-06,1.4306421881829401e-06
2589,1,1,1,F1_equilibrated,F3_release_last,3.891190067761808e-05,2.872089298885385e-06
2589,2,2,2,F1_equilibrated,F3_release_last,-1.9799395760622493e-05,0.0
2589,3,4,3,F1_equilibrated,F3_release_last,6.700711564350953e-06,0.0
2589,4,3,4,F1_equilibrated,F3_release_last,3.6803370117096496e-05,2.9432063326611775e-06
2590,1,1,1,F1_equilibrated,F3_release_last,-3.166973630519727e-05,0.0
2590,2,2,2,F1_equilibrated,F3_release_last,-5.388813337880061e-06,0.0
2590,3,4,3,F1_equilibrated,F3_release_last,4.015535611814197e-05,0.0
2590,4,3,4,F1_equilibrated,F3_release_last,7.598873506371501e-06,4.3640740966110025e-06
2591,1,1,1,F1_equilibrated,F3_release_last,3.0336131990724613e-05,0.0
2591,2,2,2,F1_equilibrated,F3_release_last,0.0001016575747587753,0.0
2591,3,4,3,F1_equilibrated,F3_release_last,0.00012304621473767363,0.0
2591,4,3,4,F1_equilibrated,F3_release_last,7.10893779693896e-05,1.5075969408708702e-06
2592,1,1,1,F1_equilibrated,F3_release_last,0.00011812496891635041,2.701852595968679e-06
2592,2,2,2,F1_equilibrated,F3_release_last,9.179328365505643e-05,0.0
2592,3,4,3,F1_equilibrated,F3_release_last,2.7054121440744277e-05,4.700968845706779e-06
2592,4,3,4,F1_equilibrated,F3_release_last,0.00011124700331232576,1.646399035419055e-05
2593,1,1,1,F1_equilibrated,F3_release_last,0.0001688230409280574,5.497103577743691e-06
2593,2,2,2,F1_equilibrated,F3_release_last,0.0004056039367538887,0.0
2593,3,4,3,F1_equilibrated,F3_release_last,0.0001636521763914347,0.0
2593,4,3,4,F1_equilibrated,F3_release_last,4.1096045246504474e-05,0.0
2594,1,1,1,F1_equilibrated,F3_release_last,0.0003571173590318755,3.701321691758561e-05
2594,2,2,2,F1_equilibrated,F3_release_last,-1.2131330615630653e-05,0.0
2594,3,4,3,F1_equilibrated,F3_release_last,0.00026436736447857205,1.4804726301541088e-05
2594,4,3,4,F1_equilibrated,F3_release_last,0.00022347754607269892,2.6333014628704735e-05
2595,1,1,1,F1_equilibrated,F3_release_last,-7.111403038389738e-06,0.0
2595,2,2,2,F1_equilibrated,F3_release_last,0.00037585198380045166,0.0
2595,3,4,3,F1_equilibrated,F3_release_last,0.00015461379625113496,0.0
2595,4,3,4,F1_equilibrated,F3_release_last,0.000245915378326105,3.5459984950287347e-05
2596,1,1,1,F1_equilibrated,F3_release_last,0.0006240972160146017,4.7974141079161915e-05
2596,2,2,2,F1_equilibrated,F3_release_last,0.0009193524163215545,6.813518341114812e-05
2596,3,4,3,F1_equilibrated,F3_release_last,0.00010901611834204881,0.00010407995082840844
2596,4,3,4,F1_equilibrated,F3_release_last,0.0001179317500939886,6.837725261575047e-05
2597,1,1,1,F1_equilibrated,F3_release_last,0.0008215214110854855,0.0
2597,2,2,2,F1_equilibrated,F3_release_last,0.000258986933918055,0.0
2597,3,4,3,F1_equilibrated,F3_release_last,0.0004363233923372397,1.465666215474449e-05
2597,4,3,4,F1_equilibrated,F3_release_last,0.00019432890175794665,0.0
2598,1,1,1,F1_equilibrated,F3_release_last,0.00027376267142632457,0.0
2598,2,2,2,F1_equilibrated,F3_release_last,0.0008766652141856401,9.089265746550172e-05
2598,3,4,3,F1_equilibrated,F3_release_last,0.00045366691936341713,8.84352361109667e-05
2598,4,3,4,F1_equilibrated,F3_release_last,0.0005058128047213135,3.188510702256794e-05
2599,1,1,1,F1_equilibrated,F3_release_last,0.0009267155173475466,7.994116453192697e-05
2599,2,2,2,F1_equilibrated,F3_release_last,0.0004605529457607782,0.0
2599,3,4,3,F1_equilibrated,F3_release_last,0.0008974182590889123,2.5450826927231112e-05
2599,4,3,4,F1_equilibrated,F3_release_last,0.0005585972846128343,2.4501690844512796e-05
2600,1,1,1,F1_equilibrated,F3_release_last,0.0003437459293124494,0.0
2600,2,2,2,F1_equilibrated,F3_release_last,0.0004907857972818418,0.00010481897242811005
2600,3,4,3,F1_equilibrated,F3_release_last,-5.424839688333502e-05,4.687781725016909e-05
2600,4,3,4,F1_equilibrated,F3_release_last,0.0007332067536471101,4.7517545149380674e-05
2601,1,1,1,F1_equilibrated,F3_release_last,0.0004792205419674664,3.6979550860337515e-05
2601,2,2,2,F1_equilibrated,F3_release_last,0.00030058380887670183,2.241052307376816e-05
2601,3,4,3,F1_equilibrated,F3_release_last,0.0005689315398468391,4.296086985020671e-05
2601,4,3,4,F1_equilibrated,F3_release_last,-9.826580775756932e-05,0.0
2602,1,1,1,F1_equilibrated,F3_release_last,0.0003304076205326578,5.361206876821939e-05
2602,2,2,2,F1_equilibrated,F3_release_last,0.000590524522342855,0.00010882826235279969
2602,3,4,3,F1_equilibrated,F3_release_last,0.0007544087777531065,0.0
2602,4,3,4,F1_equilibrated,F3_release_last,0.0007974050064409668,0.0
2603,1,1,1,F1_equilibrated,F3_release_last,0.0006097555016093478,2.1677184547622304e-05
2603,2,2,2,F1_equilibrated,F3_release_last,0.0004021786122345092,6.529469347754235e-05
2603,3,4,3,F1_equilibrated,F3_release_last,0.0002915711428650436,0.0
2603,4,3,4,F1_equilibrated,F3_release_last,0.0006188710025036188,0.0
2604,1,1,1,F1_equilibrated,F3_release_last,0.0003994219804542981,7.988756998362329e-05
2604,2,2,2,F1_equilibrated,F3_release_last,0.0005994676117478497,4.059487852388615e-05
2604,3,4,3,F1_equilibrated,F3_release_last,0.0004540123482090694,0.0
2604,4,3,4,F1_equilibrated,F3_release_last,0.00024739739958154136,0.0
2605,1,1,1,F1_equilibrated,F3_release_last,0.0005882849449004371,0.0
2605,2,2,2,F1_equilibrated,F3_release_last,0.0003576876996156282,5.1706483891002025e-05
2605,3,4,3,F1_equilibrated,F3_release_last,0.0003876530149873082,0.0
2605,4,3,4,F1_equilibrated,F3_release_last,0.0004915937270909797,0.0
2606,1,1,1,F1_equilibrated,F3_release_last,0.00027848414914758216,4.448699447041687e-05
2606,2,2,2,F1_equilibrated,F3_release_last,0.0002926932704138373,1.6998798098249003e-05
2606,3,4,3,F1_equilibrated,F3_release_last,0.0002751208414915676,8.174817616231128e-06
2606,4,3,4,F1_equilibrated,F3_release_last,0.00032964928010771263,0.0
2607,1,1,1,F1_equilibrated,F3_release_last,0.0002621483725257223,2.8617649361321103e-05
2607,2,2,2,F1_equilibrated,F3_release_last,0.00016448903831713102,8.507243052911827e-06
2607,3,4,3,F1_equilibrated,F3_release_last,5.784508516576414e-05,0.0
2607,4,3,4,F1_equilibrated,F3_release_last,0.00020229112695748647,4.75483498908638e-06
2608,1,1,1,F1_equilibrated,F3_release_last,0.00012026765020633698,1.570001351066221e-05
2608,2,2,2,F1_equilibrated,F3_release_last,9.711190531501955e-05,3.4037238983743168e-06
2608,3,4,3,F1_equilibrated,F3_release_last,3.0381423029031407e-05,2.169312565864466e-06
2608,4,3,4,F1_equilibrated,F3_release_last,1.1782018827063284e-05,3.757060617713519e-05
2609,1,1,1,F1_equilibrated,F3_release_last,9.588067317130647e-05,0.0
2609,2,2,2,F1_equilibrated,F3_release_last,0.00011567262929009295,1.0685551811530575e-05
2609,3,4,3,F1_equilibrated,F3_release_last,9.920612372076379e-05,0.0
2609,4,3,4,F1_equilibrated,F3_release_last,5.380664133431377e-05,2.348536031594197e-05
2610,1,1,1,F1_equilibrated,F3_release_last,0.00010252485645424747,0.0
2610,2,2,2,F1_equilibrated,F3_release_last,4.6812516941562715e-05,3.2569954517679828e-06
2610,3,4,3,F1_equilibrated,F3_release_last,1.778304040360272e-05,5.7642606362926126e-06
2610,4,3,4,F1_equilibrated,F3_release_last,8.955362894291774e-05,3.250366152201612e-05
2611,1,1,1,F1_equilibrated,F3_release_last,5.4844240198387295e-05,0.0
2611,2,2,2,F1_equilibrated,F3_release_last,0.00013249965572105504,7.974334262431321e-06
2611,3,4,3,F1_equilibrated,F3_release_last,0.00012334433109113113,2.3965482258158678e-05
2611,4,3,4,F1_equilibrated,F3_release_last,2.68372317558975e-05,2.1486416377245864e-05
2612,1,1,1,F1_equilibrated,F3_release_last,0.0001433751829233946,0.0
2612,2,2,2,F1_equilibrated,F3_release_last,9.543226027660529e-05,0.0
2612,3,4,3,F1_equilibrated,F3_release_last,0.0001336360463879728,8.351126117911228e-06
2612,4,3,4,F1_equilibrated,F3_release_last,0.0001519609872243973,9.433484189053749e-06
2613,1,1,1,F1_equilibrated,F3_release_last,8.557804337387849e-05,0.0
2613,2,2,2,F1_equilibrated,F3_release_last,0.00010659874477360679,0.0
2613,3,4,3,F1_equilibrated,F3_release_last,6.640980419047628e-05,1.7604376611049695e-05
2613,4,3,4,F1_equilibrated,F3_release_last,0.00011071267598250847,2.3412751943177644e-05
2614,1,1,1,F1_equilibrated,F3_release_last,0.00011069344833574725,0.0
2614,2,2,2,F1_equilibrated,F3_release_last,0.00010085968510971204,0.0
2614,3,4,3,F1_equilibrated,F3_release_last,7.610135555889859e-05,2.3255768428585323e-05
2614,4,3,4,F1_equilibrated,F3_release_last,5.713572883399645e-05,1.538630175508147e-05
2615,1,1,1,F1_equilibrated,F3_release_last,7.608109564978364e-05,0.0
2615,2,2,2,F1_equilibrated,F3_release_last,1.8218493531403646e-05,0.0
2615,3,4,3,F1_equilibrated,F3_release_last,9.693767177222472e-05,7.795271912578068e-06
2615,4,3,4,F1_equilibrated,F3_release_last,8.676625402638527e-05,1.3655785928582851e-05
2616,1,1,1,F1_equilibrated,F3_release_last,-2.6757555117527115e-06,6.572302977637598e-07
2616,2,2,2,F1_equilibrated,F3_release_last,-1.8973033652728427e-06,0.0
2616,3,4,3,F1_equilibrated,F3_release_last,7.368670614045503e-05,1.6770448819206562e-05
2616,4,3,4,F1_equilibrated,F3_release_last,9.343301747882435e-05,1.531625624327359e-05
2617,1,1,1,F1_equilibrated,F3_release_last,2.9962975642769396e-06,3.5786990937036744e-06
2617,2,2,2,F1_equilibrated,F3_release_last,1.5587411789292835e-05,0.0
2617,3,4,3,F1_equilibrated,F3_release_last,6.328834217908703e-05,1.048691054836618e-05
2617,4,3,4,F1_equilibrated,F3_release_last,6.560946473779111e-05,1.8815501338120908e-05
2618,1,1,1,F1_equilibrated,F3_release_last,4.594863865795863e-05,3.954805916769107e-06
2618,2,2,2,F1_equilibrated,F3_release_last,0.00011630593881826502,0.0
2618,3,4,3,F1_equilibrated,F3_release_last,9.618629957024866e-05,1.2304140374897994e-05
2618,4,3,4,F1_equilibrated,F3_release_last,7.148138037954381e-05,5.256906416606193e-06
2619,1,1,1,F1_equilibrated,F3_release_last,0.00013704333279514376,2.1377500394343524e-06
2619,2,2,2,F1_equilibrated,F3_release_last,0.0001233416465962426,1.187186943243804e-06
2619,3,4,3,F1_equilibrated,F3_release_last,9.9777422239428e-05,1.7972215279218277e-05
2619,4,3,4,F1_equilibrated,F3_release_last,0.0001037682011356001,1.670567951584669e-05
2620,1,1,1,F1_equilibrated,F3_release_last,0.00010881715609925569,2.0784809500232725e-07
2620,2,2,2,F1_equilibrated,F3_release_last,8.283719630634498e-05,3.62805976014376e-06
2620,3,4,3,F1_equilibrated,F3_release_last,5.308694153696725e-05,1.2982443526528688e-05
2620,4,3,4,F1_equilibrated,F3_release_last,8.619741965858185e-05,9.456476669130517e-06
2621,1,1,1,F1_equilibrated,F3_release_last,7.497205614647069e-05,0.0
2621,2,2,2,F1_equilibrated,F3_release_last,7.946405341396033e-05,2.4062330791542203e-06
2621,3,4,3,F1_equilibrated,F3_release_last,3.922761929188619e-05,9.906270729540196e-06
2621,4,3,4,F1_equilibrated,F3_release_last,4.050142146005964e-05,1.3250440486979056e-05
2622,1,1,1,F1_equilibrated,F3_release_last,8.307295318082941e-05,0.0
2622,2,2,2,F1_equilibrated,F3_release_last,8.844065343584749e-05,6.277679034984987e-07
2622,3,4,3,F1_equilibrated,F3_release_last,7.930269203233753e-05,1.5132278491460853e-05
2622,4,3,4,F1_equilibrated,F3_release_last,4.9624388407030345e-05,1.1929862251251343e-05
2623,1,1,1,F1_equilibrated,F3_release_last,8.88435037027218e-05,5.057310082799867e-07
2623,2,2,2,F1_equilibrated,F3_release_last,8.457641084465284e-05,2.604461603029364e-06
2623,3,4,3,F1_equilibrated,F3_release_last,8.244943299140148e-05,1.1630662074335672e-05
2623,4,3,4,F1_equilibrated,F3_release_last,8.809813622023474e-05,1.279813546176253e-05
2624,1,1,1,F1_equilibrated,F3_release_last,7.863492265665697e-05,0.0
2624,2,2,2,F1_equilibrated,F3_release_last,6.666956791254869e-05,0.0
2624,3,4,3,F1_equilibrated,F3_release_last,8.927897697096412e-05,1.1031459281675405e-05
2624,4,3,4,F1_equilibrated,F3_release_last,8.276583831695085e-05,1.2262351921970486e-05
2625,1,1,1,F1_equilibrated,F3_release_last,6.773425008326124e-05,2.5436064315826094e-06
2625,2,2,2,F1_equilibrated,F3_release_last,8.260837061165732e-05,2.7492960778085617e-06
2625,3,4,3,F1_equilibrated,F3_release_last,8.125978685452444e-05,1.5235764196510921e-05
2625,4,3,4,F1_equilibrated,F3_release_last,8.887543169784975e-05,1.0584788763262718e-05
2626,1,1,1,F1_equilibrated,F3_release_last,8.755161089066786e-05,1.1979485796374551e-06
2626,2,2,2,F1_equilibrated,F3_release_last,8.618267395855451e-05,3.2508622369572865e-06
2626,3,4,3,F1_equilibrated,F3_release_last,7.562607686854156e-05,1.2323707431509054e-05
2626,4,3,4,F1_equilibrated,F3_release_last,7.770963292777835e-05,1.1290740727467165e-05
2627,1,1,1,F1_equilibrated,F3_release_last,8.163328240267699e-05,1.8046067571427914e-06
2627,2,2,2,F1_equilibrated,F3_release_last,7.057305046061571e-05,5.456671187170658e-06
2627,3,4,3,F1_equilibrated,F3_release_last,5.530725869328998e-05,9.582830352948025e-06
2627,4,3,4,F1_equilibrated,F3_release_last,6.962337878387188e-05,8.180895740058725e-06
2628,1,1,1,F1_equilibrated,F3_release_last,6.811209502102789e-05,7.436386718122573e-07
2628,2,2,2,F1_equilibrated,F3_release_last,7.244887166696877e-05,3.963520652379665e-06
2628,3,4,3,F1_equilibrated,F3_release_last,6.265817737468281e-05,9.730138483827707e-06
2628,4,3,4,F1_equilibrated,F3_release_last,5.344093860058102e-05,7.491219210015686e-06
2629,1,1,1,F1_equilibrated,F3_release_last,7.876578185263966e-05,0.0
2629,2,2,2,F1_equilibrated,F3_release_last,9.168712478079162e-05,4.184422889604586e-06
2629,3,4,3,F1_equilibrated,F3_release_last,6.742487633511728e-05,7.5054007282045155e-06
2629,4,3,4,F1_equilibrated,F3_release_last,6.640516219766184e-05,1.140146817436784e-05
2630,1,1,1,F1_equilibrated,F3_release_last,8.750592203526746e-05,1.9021544810956907e-06
2630,2,2,2,F1_equilibrated,F3_release_last,6.316132076959573e-05,7.889569607196986e-07
2630,3,4,3,F1_equilibrated,F3_release_last,5.090822918947177e-05,1.1027718928452294e-05
2630,4,3,4,F1_equilibrated,F3_release_last,6.327248565041362e-05,8.422529495595381e-06
2631,1,1,1,F1_equilibrated,F3_release_last,5.8679066919923445e-05,3.911054813482634e-06
2631,2,2,2,F1_equilibrated,F3_release_last,7.077792293586592e-05,2.234370102265613e-06
2631,3,4,3,F1_equilibrated,F3_release_last,8.796314527244331e-05,8.270527426240486e-06
2631,4,3,4,F1_equilibrated,F3_release_last,5.7524071495784757e-05,8.38697659930293e-06
2632,1,1,1,F1_equilibrated,F3_release_last,7.457834501255721e-05,0.0
2632,2,2,2,F1_equilibrated,F3_release_last,7.286243520034444e-05,2.604838670515865e-06
2632,3,4,3,F1_equilibrated,F3_release_last,7.33702586618399e-05,1.2130720979726178e-05
2632,4,3,4,F1_equilibrated,F3_release_last,9.220911832669848e-05,1.4964245092256184e-05
2633,1,1,1,F1_equilibrated,F3_release_last,7.442786424344955e-05,4.825816892160763e-06
2633,2,2,2,F1_equilibrated,F3_release_last,8.042060573707627e-05,2.4487793452760863e-06
2633,3,4,3,F1_equilibrated,F3_release_last,7.930384286751642e-05,7.62598216783462e-06
2633,4,3,4,F1_equilibrated,F3_release_last,6.991230052444918e-05,7.356862243799393e-06
2634,1,1,1,F1_equilibrated,F3_release_last,7.532035270687958e-05,0.0
2634,2,2,2,F1_equilibrated,F3_release_last,5.5393460803300834e-05,1.8767994778065957e-06
2634,3,4,3,F1_equilibrated,F3_release_last,7.088707256656772e-05,1.3911482228355252e-05
2634,4,3,4,F1_equilibrated,F3_release_last,7.956503224900574e-05,7.977968445858495e-06
2635,1,1,1,F1_equilibrated,F3_release_last,6.71174707621517e-05,1.930404878003225e-06
2635,2,2,2,F1_equilibrated,F3_release_last,0.0001190749535417545,1.0592483145870774e-05
2635,3,4,3,F1_equilibrated,F3_release_last,5.557943315609784e-05,7.832080865371733e-06
2635,4,3,4,F1_equilibrated,F3_release_last,6.446015065964851e-05,9.91355374060259e-06
2636,1,1,1,F1_equilibrated,F3_release_last,0.00012769428449179582,9.880078834541956e-06
2636,2,2,2,F1_equilibrated,F3_release_last,9.928525179496613e-05,5.213763559518462e-06
2636,3,4,3,F1_equilibrated,F3_release_last,2.6566976140922002e-05,5.44116113297135e-06
2636,4,3,4,F1_equilibrated,F3_release_last,4.5425987645154875e-05,9.214738664997993e-06
2637,1,1,1,F1_equilibrated,F3_release_last,9.803767017891978e-05,4.4858331902390605e-06
2637,2,2,2,F1_equilibrated,F3_release_last,0.00012303824651412922,1.106501454473227e-05
2637,3,4,3,F1_equilibrated,F3_release_last,7.877664373454399e-05,9.78440592659831e-06
2637,4,3,4,F1_equilibrated,F3_release_last,3.550325750712076e-05,4.469856272097173e-06
2638,1,1,1,F1_equilibrated,F3_release_last,0.000117803993711545,7.336828784431856e-06
2638,2,2,2,F1_equilibrated,F3_release_last,7.850317278001312e-05,1.9471414300575255e-06
2638,3,4,3,F1_equilibrated,F3_release_last,1.3548247586016304e-05,3.5876901660527715e-06
2638,4,3,4,F1_equilibrated,F3_release_last,7.289381655636515e-05,8.800924548961584e-06
2639,1,1,1,F1_equilibrated,F3_release_last,6.71349270283221e-05,6.762586037146762e-06
2639,2,2,2,F1_equilibrated,F3_release_last,7.537712297330836e-05,1.0112060857277931e-05
2639,3,4,3,F1_equilibrated,F3_release_last,-9.109175445614834e-06,8.4773661799168e-06
