element,integration_point,H_F3
5140,2,1.7406423224928592e-05
5140,3,1.722047729614013e-05
5140,4,1.721565325557041e-05
5141,1,1.9268128402602664e-05
5141,2,2.3006113739622816e-05
5141,3,2.3030971793762623e-05
5141,4,1.8737279960960786e-05
5142,1,2.5876210924756764e-05
5142,2,3.939303714819372e-05
5142,3,3.8941401630436826e-05
5142,4,2.8140021587649723e-05
5143,1,3.964017804671976e-05
5143,2,3.995241625394912e-05
5143,3,3.945245164197789e-05
5143,4,3.908413609519949e-05
5144,1,4.401118001379017e-05
5144,2,5.051891322394226e-05
5144,3,4.9730887857924686e-05
5144,4,4.281273946577033e-05
5145,1,5.5994494516613e-05
5145,2,7.470163660842978e-05
5145,3,6.904584094632114e-05
5145,4,5.4526588193107094e-05
5146,1,7.960737089095273e-05
5146,2,8.454243321267686e-05
5146,3,8.322810507988979e-05
5146,4,7.542889449259761e-05
5147,1,8.696873323190192e-05
5147,2,9.743513868900005e-05
5147,3,9.525074076390875e-05
5147,4,8.4908382492103e-05
5148,1,0.00010641068004188891
5148,2,0.0001343606668917747
5148,3,0.0001311114940039426
5148,4,0.00010657177765885794
5149,1,0.00013562410045379962
5149,2,0.00014252789741837227
5149,3,0.00013970519951381457
5149,4,0.0001313077544244551
5150,1,0.00015419740365714955
5150,2,0.00016975556190845572
5150,3,0.00019142762868342225
5150,4,0.00015120349222746564
5151,1,0.00019317818066031306
5151,2,0.00020022434014429968
5151,3,0.00019681087882326428
5151,4,0.00019141816005236698
5152,1,0.00021466455945945193
5152,2,0.00023397134277435854
5152,3,0.0002648413999080413
5152,4,0.00021112554812259042
5153,1,0.0002671399696815044
5153,2,0.00027089418794832
5153,3,0.00026702774714335443
5153,4,0.0002647811368480012
5154,1,0.0002879326692591929
5154,2,0.0003108858327418101
5154,3,0.0003068692724997287
5154,4,0.0002840157829226918
5155,1,0.00033757777795396664
5155,2,0.00036354369324562776
5155,3,0.0003548497436133467
5155,4,0.0003523741217072246
5156,1,0.00037277914546272395
5156,2,0.0003988307828869848
5156,3,0.00039472265831859616
5156,4,0.00036872930110840827
5157,1,0.0004201005225868091
5157,2,0.0004569858631315033
5157,3,0.00047171811365953213
5157,4,0.0004188099170879599
5158,1,0.0004667744181567787
5158,2,0.0004948897958554576
5158,3,0.0004909904789623165
5158,4,0.0004726590978034259
5159,1,0.0005176715553734057
5159,2,0.0005582985697202564
5159,3,0.0005448295916753638
5159,4,0.0005185599633767883
5160,1,0.0005657624641795605
5160,2,0.0005946810224284077
5160,3,0.000593897105937447
5160,4,0.0005740185192318648
5161,1,0.0006158119650142773
5161,2,0.0006445344446221709
5161,3,0.0006414184632029505
5161,4,0.0006135333020029418
5162,1,0.0006671104781826858
5162,2,0.0006981175566532243
5162,3,0.0006936405902203357
5162,4,0.0006625681244632466
5163,1,0.0007139501313548711
5163,2,0.0007411840881855875
5163,3,0.000738780419888442
5163,4,0.0007136072822552606
5164,1,0.0007606859167546845
5164,2,0.0007865410426641941
5164,3,0.0007845180462459439
5164,4,0.0007585994846845288
5165,1,0.0008051929311234331
5165,2,0.0008370150302492251
5165,3,0.0008280852203391188
5165,4,0.0008034601200189686
5166,1,0.0008484468780636312
5166,2,0.0008699821007238862
5166,3,0.0008686711970931359
5166,4,0.0008459676198540986
5167,1,0.000894373831867711
5167,2,0.0009069754363447616
5167,3,0.0009059880231882887
5167,4,0.000885241357471368
5168,1,0.0009220104858595962
5168,2,0.0009413866069161065
5168,3,0.0009400312880241456
5168,4,0.0009212624625178566
5169,1,0.0009606532045158707
5169,2,0.0009711530174376488
5169,3,0.0009706872345792961
5169,4,0.000953974395026525
5170,1,0.0009835426460646343
5170,2,0.0009981903178803086
5170,3,0.0009979255758386062
5170,4,0.0009832534555763565
5171,1,0.0010291536228881552
5171,2,0.0010275404740164346
5171,3,0.00102258914719466
5171,4,0.0010091366543731038
5172,1,0.0010316958378068521
5172,2,0.0010424238155303412
5172,3,0.0010424475292428357
5172,4,0.0010317081272905333
5173,1,0.0010508757583934613
5173,2,0.001070400017461785
5173,3,0.001059975808215945
5173,4,0.0010509835742140694
5174,1,0.0010748441856486362
5174,2,0.0010786824414193588
5174,3,0.0010746099637516495
5174,4,0.0010675453578317168
5175,1,0.0010805449284947597
5175,2,0.0010864018642699404
5175,3,0.0010866164718574608
5175,4,0.001080758495745334
5176,1,0.0010914870029475122
5176,2,0.0010960672345036785
5176,3,0.0010963012013933977
5176,4,0.0010917213819673817
5177,1,0.0011002175426831282
5177,2,0.00110366338313523
5177,3,0.00110390006884681
5177,4,0.0011004553857963705
5178,1,0.0011069653636887357
5178,2,0.001109447325779383
5178,3,0.0011096759044291144
5178,4,0.0011071953394780007
5179,1,0.0011119970295178745
5179,2,0.0011136719751147011
5179,3,0.0011138848535817783
5179,4,0.001112211211414148
5180,1,0.0011155568743986609
5180,2,0.0011165598109577545
5180,3,0.0011167520977000617
5180,4,0.0011157501742694
5181,1,0.001117868224997485
5181,2,0.001118345397718568
5181,3,0.0011185159664401881
5181,4,0.0011180394455376215
5182,1,0.0011191654019151603
5182,2,0.0011192441599660258
5182,3,0.0011193931683387236
5182,4,0.0011193147035005709
5183,1,0.0011196546776860421
5183,2,0.0011194437811765999
5183,3,0.0011195724487022874
5183,4,0.0011197833288591951
5184,1,0.001119514088110421
5184,2,0.0011191104729274246
5184,3,0.001119221131751031
5184,4,0.0011196244102143155
5185,1,0.0011189092841234105
5185,2,0.0011184058185148252
5185,3,0.001118501663316753
5185,4,0.0011190047528554655
5186,1,0.001117996495557618
5186,2,0.0011174885566155827
5186,3,0.0011175743543104446
5186,4,0.0011180819080399856
5187,1,0.0011169408397648257
5187,2,0.001116509868840483
5187,3,0.001116590048938529
5187,4,0.0011170207333910667
5188,1,0.0011158851164870752
5188,2,0.0011156013424940396
5188,3,0.0011156799687690063
5188,4,0.0011159636488551
5189,1,0.0011149570237621387
5189,2,0.0011148881685600065
5189,3,0.0011149689861319272
5189,4,0.0011150380294668643
5190,1,0.001114284704524993
5190,2,0.0011144987630587893
5190,3,0.0011145850746610412
5190,4,0.0011143715745604251
5191,1,0.00111400605352312
5191,2,0.0011145928517809665
5191,3,0.0011146887224065141
5191,4,0.0011141029741932474
5192,1,0.001114282737859288
5192,2,0.0011153024415229693
5192,3,0.0011154090726647754
5192,4,0.0011143909995496733
5193,1,0.0011152487837356646
5193,2,0.001116789353133904
5193,3,0.0011208660086006123
5193,4,0.0011153697816825754
5194,1,0.0011170679215464822
5194,2,0.0011191651902732675
5194,3,0.0011192928371837785
5194,4,0.0011171987305797482
5195,1,0.0011198675429234636
5195,2,0.001122672607440849
5195,3,0.0011311178872712214
5195,4,0.0011200085582676988
5196,1,0.0011239283463828713
5196,2,0.001127510961403088
5196,3,0.0011306525378961814
5196,4,0.0011348672247187865
5197,1,0.0011294422653259008
5197,2,0.0011339310057639244
5197,3,0.0011340653648701012
5197,4,0.0011318925478417297
5198,1,0.0011367122017906495
5198,2,0.0011422844465079952
5198,3,0.0011617380104850551
5198,4,0.0011368404338102966
5199,1,0.0011460878078286046
5199,2,0.0011528113282236185
5199,3,0.001155060510882883
5199,4,0.001153901684317768
5200,1,0.0011578531196112503
5200,2,0.001165991493840539
5200,3,0.0011660207976544284
5200,4,0.0011578987878331335
5201,1,3.470370292282326e-05
5201,2,3.067346551698343e-05
5201,3,3.0738380961664236e-05
5201,4,3.4746114711595585e-05
5202,1,2.802769987009992e-05
5202,2,2.510752199041221e-05
5202,3,2.551551388304061e-05
5202,4,2.8163148386105565e-05
5203,1,2.4539526686249528e-05
5203,2,2.2113215785908354e-05
5203,3,2.167920502036904e-05
5203,4,2.5587781092788672e-05
5204,1,1.9195277179271792e-05
5204,2,1.5492459663552254e-05
5204,3,1.6572478287750513e-05
5204,4,1.948121659647102e-05
5205,1,1.4062721255195244e-05
5205,2,1.275393684018117e-05
5205,3,1.2671165193651628e-05
5205,4,1.4373912071960396e-05
5206,1,1.211723528090337e-05
5206,2,1.0821040548894763e-05
5206,3,1.261779338775863e-05
5206,4,1.265286245199145e-05
5207,1,9.466266448251138e-06
5207,2,6.968067056284082e-06
5207,3,7.333264992634546e-06
5207,4,9.7515934926885e-06
5208,1,6.299083501516913e-06
5208,2,6.0563041972399795e-06
5208,3,5.485742583182e-06
5208,4,6.524535548456283e-06
5209,1,5.823602021052225e-06
5209,2,3.6541427225045488e-06
5209,3,4.024645372278741e-06
5209,4,5.051386341625307e-06
5210,1,3.0842376250298177e-06
5210,2,2.576498127527343e-06
5210,3,2.921726834349968e-06
5210,4,3.4502218730147583e-06
5211,1,2.484178328417445e-06
5211,2,2.3427598247791392e-06
5211,3,2.266276261318213e-06
5211,4,2.44923108988448e-06
5212,1,2.1389886206253983e-06
5212,2,1.8308517253270572e-06
5212,3,1.7688259086666423e-06
5212,4,2.2096653328530823e-06
5213,1,1.740202517496015e-06
5213,2,1.7894731238375769e-06
5213,3,1.7523323873448078e-06
5213,4,1.5239428580689897e-06
5214,1,1.990622844882215e-06
5214,2,2.531773201230506e-06
5214,3,2.7096307154721243e-06
5214,4,2.2023034207249215e-06
5215,1,2.916429766502946e-06
5215,2,3.162319920167411e-06
5215,3,3.234386855450546e-06
5215,4,3.039370589503653e-06
5216,1,3.345950669365955e-06
5216,2,4.455024260447405e-06
5216,3,4.52701542707245e-06
5216,4,3.3351036680054513e-06
5217,1,5.049144766426414e-06
5217,2,6.6814616633936804e-06
5217,3,6.659117237487039e-06
5217,4,5.06338398430896e-06
5218,1,7.6076940405028475e-06
5218,2,1.2809772104694416e-05
5218,3,1.2127133741434576e-05
5218,4,8.985283855621987e-06
5219,1,1.4393008062535258e-05
5219,2,1.7438623490949447e-05
5219,3,1.7834787926273908e-05
5219,4,1.812133476637147e-05
5220,1,1.725912140269318e-05
5220,2,1.8736683759859277e-05
5220,3,1.8323289469629714e-05
5220,4,1.7642893710168314e-05
5221,1,2.1102138944956044e-05
5221,2,2.5069210764446748e-05
5221,3,2.743239378782439e-05
5221,4,2.14884580871064e-05
5222,1,3.0344896123968385e-05
5222,2,3.8582336944432375e-05
5222,3,3.8368214003892924e-05
5222,4,3.2876224807998174e-05
5223,1,3.856329488143898e-05
5223,2,4.232505454588334e-05
5223,3,4.133756596467519e-05
5223,4,3.829512679002632e-05
5224,1,4.692995723897663e-05
5224,2,5.535053858737032e-05
5224,3,5.7223970038011706e-05
5224,4,4.676907577404138e-05
5225,1,5.920390669819573e-05
5225,2,6.709354609809538e-05
5225,3,6.562515585792037e-05
5225,4,6.0329258986665485e-05
5226,1,7.366974568447223e-05
5226,2,8.284060156312722e-05
5226,3,8.110837050902599e-05
5226,4,7.204571512713875e-05
5227,1,9.053504616478913e-05
5227,2,0.00010111555474637557
5227,3,0.00010952720562248182
5227,4,8.86445961671742e-05
5228,1,0.00011400407309715428
5228,2,0.00012654358836966328
5228,3,0.00012911796668153616
5228,4,0.00011890083450555625
5229,1,0.0001322146250919653
5229,2,0.00014590543745332253
5229,3,0.00014335148114526683
5229,4,0.00012978281359397203
5230,1,0.0001573440219712125
5230,2,0.00017815993423468514
5230,3,0.00018188900287151275
5230,4,0.00015635022805774416
5231,1,0.00019033005157226816
5231,2,0.00020256137704555838
5231,3,0.0001995109569838375
5231,4,0.00018992325216460692
5232,1,0.00021661342563400037
5232,2,0.00024035682861883498
5232,3,0.00024333523616739997
5232,4,0.00021346567544880052
5233,1,0.00026327183132960507
5233,2,0.00027131246640584494
5233,3,0.0002678881745031437
5233,4,0.0002591377406379035
5234,1,0.0002878309747029358
5234,2,0.0003100085572129859
5234,3,0.0003130427913819572
5234,4,0.0002843738327312998
5235,1,0.00034604862852120205
5235,2,0.0003512407847478014
5235,3,0.0003476421041478837
5235,4,0.00033497560265561334
5236,1,0.00036979090918059533
5236,2,0.0003947652063307261
5236,3,0.0003911613906441288
5236,4,0.0003662375529373634
5237,1,0.0004141724447169014
5237,2,0.0004765905565732103
5237,3,0.0004520537601229332
5237,4,0.0004106473593034693
5238,1,0.00047933859919847463
5238,2,0.00048718764296269267
5238,3,0.00048491560443243703
5238,4,0.00047271094166994525
5239,1,0.0005075706794307683
5239,2,0.000535002716820081
5239,3,0.0005317541538343684
5239,4,0.0005043147317941616
5240,1,0.0005875485669627549
5240,2,0.0006083471279006554
5240,3,0.0005929705924798641
5240,4,0.0005525816857222654
5241,1,0.0006226056729011835
5241,2,0.00063140627557568
5241,3,0.000628647489479999
5241,4,0.0006120422939895182
5242,1,0.0006517643689745998
5242,2,0.0006819633327216283
5242,3,0.0006763290127730309
5242,4,0.0006492500474090965
5243,1,0.0007137676607228468
5243,2,0.0007250266445183581
5243,3,0.0007228680219470587
5243,4,0.0007022486491690134
5244,1,0.000744332530682214
5244,2,0.0007802070675567663
5244,3,0.0007878218850164419
5244,4,0.0007424420189371959
5245,1,0.0008046295605478792
5245,2,0.0008151849872265295
5245,3,0.0008103761166245961
5245,4,0.0007951990786858064
5246,1,0.0008294224867499751
5246,2,0.0008517841913588611
5246,3,0.0008518656876100343
5246,4,0.0008281490840982785
5247,1,0.0008759376875566582
5247,2,0.0008887198900192421
5247,3,0.0008877865729718155
5247,4,0.0008709483664462924
5248,1,0.0009039047063907812
5248,2,0.0009227073604747199
5248,3,0.0009220254201784767
5248,4,0.000903183938821553
5249,1,0.0009373537399700632
5249,2,0.0009657636012843701
5249,3,0.0009626533366513128
5249,4,0.0009361990669930591
5250,1,0.0009663371305870409
5250,2,0.0009813314708633895
5250,3,0.0009810559603328508
5250,4,0.0009660369131535635
5251,1,0.0009927299200515715
5251,2,0.001010160710927403
5251,3,0.0010058515387797323
5251,4,0.0009925859233380794
5252,1,0.0010208611333780897
5252,2,0.0010275542273654888
5252,3,0.0010275502529613558
5252,4,0.001023025639791513
5253,1,0.0010364490573404226
5253,2,0.0010461658260480144
5253,3,0.001046253904511293
5253,4,0.0010365286747228077
5254,1,0.0010538901223384107
5254,2,0.0010620876101201768
5254,3,0.00106224176415347
5254,4,0.0010540392990352277
5255,1,0.001068719629047446
5255,2,0.001075482258007433
5255,3,0.0010756798460188803
5255,4,0.001068914873198549
5256,1,0.001081081073490446
5256,2,0.0010865496440691103
5256,3,0.0010867715413170405
5256,4,0.0010813024145037771
5257,1,0.0010912003585469882
5257,2,0.0010955364931417495
5257,3,0.0010957678753404964
5257,4,0.0010914322756868696
5258,1,0.0010993310617139415
5258,2,0.0011026771570054777
5258,3,0.0011029064333663325
5258,4,0.0010995614422161992
5259,1,0.0011057049947923643
5259,2,0.0011082134957531439
5259,3,0.001108432819663443
5259,4,0.001105925617935064
5260,1,0.0011105691436234329
5260,2,0.0011123873591901022
5260,3,0.001112592265841532
5260,4,0.0011107753117482932
5261,1,0.001114157698755338
5261,2,0.001115403313331702
5261,3,0.0011155904340635773
5261,4,0.0011143458996658985
5262,1,0.001116668079663186
5262,2,0.0011174691664589578
5262,3,0.0011176377423208399
5262,4,0.001116837500369453
5263,1,0.0011183092069640332
5263,2,0.0011187765945080053
5263,3,0.0011189271191568311
5263,4,0.0011184603434580118
5264,1,0.0011192644991316369
5264,2,0.0011194995530086798
5264,3,0.0011196337148561722
5264,4,0.001119399081828268
5265,1,0.0011197068433055858
5265,2,0.0011198090223327056
5265,3,0.001119929850091998
5265,4,0.001119827974455014
5266,1,0.0011198073100250473
5266,2,0.0011198759062572298
5266,3,0.0011199874355652612
5266,4,0.0011199190159514284
5267,1,0.0011197398517548219
5267,2,0.0011198660016807404
5267,3,0.0011199722715983158
5267,4,0.0011198464776180988
5268,1,0.0011196646234740905
5268,2,0.0011199387351406307
5268,3,0.001120044153962071
5268,4,0.0011197705774193376
5269,1,0.0011197325016204125
5269,2,0.001120213822649009
5269,3,0.001120320955495401
5269,4,0.0011198404198316755
5270,1,0.001120062264755371
5270,2,0.0011208272344113946
5270,3,0.001120939455942652
5270,4,0.0011201756193133744
5271,1,0.0011208187637536855
5271,2,0.0011219957608009908
5271,3,0.0011221181689891216
5271,4,0.00112094281385687
5272,1,0.0011222020010338766
5272,2,0.0011238290281923692
5272,3,0.001123960781527391
5272,4,0.0011223359653544593
5273,1,0.0011243214743752428
5273,2,0.001126500627915579
5273,3,0.0011266429786422547
5273,4,0.00112446676164244
5274,1,0.0011273687449261758
5274,2,0.0011301788195184743
5274,3,0.001130330148450505
5274,4,0.0011275239050956996
5275,1,0.0011315311434164335
5275,2,0.001135113920746039
5275,3,0.0011352726169234573
5275,4,0.001131694844466668
5276,1,0.0011370607852983579
5276,2,0.0011414737692513265
5276,3,0.001142622328379228
5276,4,0.001137225542432289
5277,1,0.0011441527331861267
5277,2,0.0011495823899860466
5277,3,0.0011497336088629661
5277,4,0.001144312269000466
5278,1,0.0011531843972308344
5278,2,0.0011629739276900624
5278,3,0.0011650736730976297
5278,4,0.001153326958695582
5279,1,0.0011691890540508063
5279,2,0.0011723487176492314
5279,3,0.0011756353776277704
5279,4,0.0011726392676110196
5280,1,0.0011783099196898995
5280,2,0.0011877052694290434
5280,3,0.001187737046384952
5280,4,0.001178359484042072
5281,1,3.6426026915619276e-05
5281,2,3.220188328834521e-05
5281,3,3.226154896538015e-05
5281,4,3.646499282288571e-05
5282,1,2.9402395868971613e-05
5282,2,2.58739126097403e-05
5282,3,2.6563659928437688e-05
5282,4,2.9527564770400904e-05
5283,1,2.5939311402670347e-05
5283,2,2.6066107612631585e-05
5283,3,2.659494145283539e-05
5283,4,2.6595401502690638e-05
5284,1,1.9558813802748654e-05
5284,2,1.6078138638752975e-05
5284,3,1.633824601420557e-05
5284,4,2.1085258603029302e-05
5285,1,1.4512400832338982e-05
5285,2,1.257480612201915e-05
5285,3,1.270339922113333e-05
5285,4,1.4803288734512846e-05
5286,1,1.2554339882817055e-05
5286,2,1.2533976554829603e-05
5286,3,1.0943130636711725e-05
5286,4,1.243350734801173e-05
5287,1,8.721298510067264e-06
5287,2,6.896452461530287e-06
5287,3,7.297352956078553e-06
5287,4,9.7789505283389e-06
5288,1,6.003125134321145e-06
5288,2,4.906925737436574e-06
5288,3,5.255257380311446e-06
5288,4,6.352923840381147e-06
5289,1,4.5159997167350695e-06
5289,2,4.1160703983382896e-06
5289,3,4.3233277956056505e-06
5289,4,4.603174575635939e-06
5290,1,3.5004985154271257e-06
5290,2,2.8071146546827075e-06
5290,3,3.242552133706748e-06
5290,4,3.865094836879384e-06
5291,1,2.244266541378293e-06
5291,2,1.994065799739844e-06
5291,3,1.8099939256095405e-06
5291,4,2.085452607270538e-06
5292,1,1.6749615318074324e-06
5292,2,1.2263875360850463e-06
5292,3,1.4645293332455787e-06
5292,4,1.466279702920572e-06
5293,1,1.3034788820704066e-06
5293,2,1.386494753982129e-06
5293,3,1.5483888525016441e-06
5293,4,1.2630833480987047e-06
5294,1,2.3540516261272554e-06
5294,2,2.7655358593724647e-06
5294,3,2.896885200537448e-06
5294,4,1.696506225341446e-06
5295,1,3.14202817536027e-06
5295,2,3.2148333959127943e-06
5295,3,3.198098789014533e-06
5295,4,2.973123683122601e-06
5296,1,3.502036821578391e-06
5296,2,4.8472500325448024e-06
5296,3,5.015865232269897e-06
5296,4,4.286078419353386e-06
5297,1,5.568088875653681e-06
5297,2,7.345185611404445e-06
5297,3,7.307646102217767e-06
5297,4,5.6921681913456765e-06
5298,1,8.410444238962118e-06
5298,2,1.8644159114981912e-05
5298,3,1.4105596443010632e-05
5298,4,8.31024014181038e-06
5299,1,1.8558057504424898e-05
5299,2,1.8389103178922955e-05
5299,3,1.932115011287386e-05
5299,4,1.5845700636022715e-05
